ボーン名	フレーム	位置X	位置Y	位置Z	回転X	回転Y	回転Z	X_x1	X_y1	X_x2	X_y2	Y_x1	Y_y1	Y_x2	Y_y2	Z_x1	Z_y1	Z_x2	Z_y2	R_x1	R_y1	R_x2	R_y2
左足ＩＫ	324	-7.438213	2.987115	3.573847	-58.740154	-64.393661	7.618812	64	0	107	107	64	0	107	107	0	0	107	107	0	0	107	107
右手首	324	0	0	0	-7.899648	2.557066	13.392168	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指１	325	0	0	0	-2.511176	1.369312	26.326519	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指２	325	0	0	0	-0.555449	1.518725	40.11908	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指３	325	0	0	0	-0.138485	-0.633626	29.233007	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指１	325	0	0	0	0.908036	-0.82303	33.225246	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指２	325	0	0	0	-0.222836	0.463199	45.264706	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指３	325	0	0	0	-0.222087	0.55937	29.228859	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指１	325	0	0	0	-0.07648	1.198784	22.937159	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指２	325	0	0	0	-0.469789	0.953187	53.292908	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指３	325	0	0	0	-0.23663	0.550465	30.94932	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指１	325	0	0	0	3.620957	-1.691658	17.74732	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指２	325	0	0	0	-0.144793	1.685013	40.713123	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指３	325	0	0	0	-0.377706	0.328692	55.01115	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左足ＩＫ	325	-6.369562	1.699818	2.937366	2.175981	-59.288734	22.043161	64	0	107	107	64	0	107	107	0	0	107	107	0	20	107	107
センター	327	-10.549999	0	5.450002	0	0	0	40	40	64	127	20	20	107	107	0	40	64	127	0	20	107	107
左足	327	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左足ＩＫ	327	-5.172358	2.82563	1.795733	4.010706	-59.587616	0	20	20	52	127	20	20	52	127	0	20	52	127	0	20	52	127
グルーブ	327	0	-0.1	0	0	0	0	20	20	107	107	40	40	64	127	0	20	107	107	0	20	107	107
左肩	329	0	0	0	7.764863	-5.221093	3.023193	93	0	107	107	93	0	107	107	0	0	107	107	0	0	107	107
左腕	329	0	0	0	0.164938	-16.476124	-0.298423	93	0	107	107	93	0	107	107	0	0	107	107	0	0	107	107
左腕捩	329	0	0	0	18.624956	-14.783736	-1.853898	93	0	107	107	93	0	107	107	0	0	107	107	0	0	107	107
左ひじ	329	0	0	0	6.216097	8.245626	0.448541	93	0	107	107	93	0	107	107	0	0	107	107	0	0	107	107
左手首	329	0	0	0	-0.180442	0.256915	11.420726	93	0	107	107	93	0	107	107	0	0	107	107	0	0	107	107
左足ＩＫ	330	-7.879798	2.209646	4.207907	-34.526711	-60.625061	2.635032	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左足ＩＫ	333	-9.209657	2.932369	5.292634	-43.936844	-61.680714	5.482474	40	40	77	127	40	40	77	127	0	40	77	127	0	0	77	127
上半身	335	0	0	0	-0.000002	-71.046761	3.437748	39	0	41	127	39	0	41	127	0	0	41	127	0	0	41	127
上半身2	335	0	0	0	0	-14.323946	2.864789	39	0	41	127	39	0	41	127	0	0	41	127	0	0	41	127
首	335	0	0	0	3.997854	27.250061	4.594867	39	0	41	127	39	0	41	127	0	0	41	127	0	0	41	127
頭	335	0	0	0	-0.000001	20.626478	0	39	0	41	127	39	0	41	127	0	0	41	127	0	0	41	127
左肩	335	0	0	0	15.469859	0.000002	6.875493	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕	335	0	0	0	21.210159	4.781694	26.598267	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕捩	335	0	0	0	26.8001	-22.366028	-4.529906	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左ひじ	335	0	0	0	37.110744	94.974304	40.22142	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手首	335	0	0	0	-0.223231	0.304513	13.745231	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右肩	335	0	0	0	0.68426	-8.567283	4.532407	20	20	37	127	20	20	37	127	0	20	37	127	0	20	37	127
右腕	335	0	0	0	59.565166	-75.203194	-35.627323	20	20	37	127	20	20	37	127	0	20	37	127	0	20	37	127
右ひじ	335	0	0	0	37.07328	-84.194229	-33.707497	20	20	37	127	20	20	37	127	0	20	37	127	0	20	37	127
右手捩	335	0	0	0	-19.446758	-15.422931	2.203935	20	20	37	127	20	20	37	127	0	20	37	127	0	20	37	127
下半身	335	0	0	0	0	-57.295757	0	40	0	91	127	40	0	91	127	0	0	91	127	0	0	91	127
右手首	335	0	0	0	-13.617477	4.804291	-35.866768	20	20	37	127	20	20	37	127	0	20	37	127	0	20	37	127
右親指０	336	0	0	0	-3.050324	-5.366192	9.115937	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指１	336	0	0	0	-10.281697	9.180662	-0.827708	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指２	336	0	0	0	-5.486181	1.654765	-0.079288	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指１	336	0	0	0	-2.516787	1.357766	20.024504	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指２	336	0	0	0	-0.378132	2.013268	21.214705	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指３	336	0	0	0	-0.204159	-0.782606	24.652685	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指１	336	0	0	0	0.94459	-0.628425	42.393574	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指２	336	0	0	0	-0.221199	0.374612	55.004921	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指３	336	0	0	0	-0.176723	0.387456	34.956264	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指１	336	0	0	0	-0.195705	0.884439	33.245678	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指２	336	0	0	0	-0.444168	0.761767	61.313534	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指３	336	0	0	0	-0.180426	0.37259	36.10321	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指１	336	0	0	0	3.274138	-2.502614	36.58577	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指２	336	0	0	0	-0.222498	1.184764	52.162701	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指３	336	0	0	0	-0.325337	0.271904	57.302025	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右足	338	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右足ＩＫ	338	-10.780412	0	5.2	0	-42.971821	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
グルーブ	338	0	-0.95	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
左足ＩＫ	339	-6.312292	0.586337	4.696847	-23.371399	-55.638931	4.318261	20	0	101	127	56	0	107	107	0	0	107	107	0	0	107	107
センター	340	-6.849996	0	5.45	0	0	0	64	0	87	87	20	20	107	107	0	0	87	87	0	20	107	107
左親指０	341	0	0	0	-5.844822	7.274664	-0.55295	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左親指２	341	0	0	0	-9.679165	-6.607777	-2.244654	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左人指１	341	0	0	0	2.571248	3.247804	-5.696438	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左人指２	341	0	0	0	0	0	-31.512672	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左人指３	341	0	0	0	0	0	-6.875497	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左中指１	341	0	0	0	2.588573	2.247764	-3.956104	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左中指２	341	0	0	0	0.000036	0.000109	-36.66922	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左中指３	341	0	0	0	0	0	-10.313297	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左薬指１	341	0	0	0	3.892716	2.421919	-12.523155	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左薬指３	341	0	0	0	0	0	-5.156644	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左小指１	341	0	0	0	6.136662	4.229662	-22.462248	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左小指３	341	0	0	0	0	0	-5.156644	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左足ＩＫ	341	-6.625049	0.326089	5.01314	-11.397096	-60.510284	-3.105349	40	40	79	127	64	0	79	127	0	40	79	127	0	20	79	127
右足	342	0	0	0	3.102173	27.792902	-1.379735	47	0	107	107	47	0	107	107	0	0	107	107	0	0	107	107
右足ＩＫ	342	-9.732494	0.358423	5.279384	-20.390182	-39.831364	-27.829702	64	0	107	107	64	0	107	107	0	40	107	107	0	0	107	107
右足	345	0	0	0	2.161427	15.206021	2.14032	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右足ＩＫ	345	-7.312007	0.802489	4.144265	-44.789402	-39.732834	-8.384424	64	0	107	107	40	40	107	107	0	0	107	107	0	0	107	107
左足ＩＫ	347	-5.95746	0.687828	4.765094	-29.955112	-34.512768	5.501079	49	0	107	107	49	0	107	107	0	0	107	107	0	0	107	107
グルーブ	347	0	0.5	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
センター	350	-3.649997	0	5.249998	0	0	0	40	40	87	87	20	20	107	107	0	40	87	87	0	20	107	107
右親指０	350	0	0	0	-5.844822	-7.274663	0.55295	36	0	87	127	36	0	87	127	0	0	87	127	0	0	87	127
右親指１	350	0	0	0	-11.18641	5.443448	1.591962	36	0	87	127	36	0	87	127	0	0	87	127	0	0	87	127
右親指２	350	0	0	0	-9.679163	6.607776	2.244653	36	0	87	127	36	0	87	127	0	0	87	127	0	0	87	127
右人指１	350	0	0	0	2.571246	-3.247802	5.696434	36	0	87	127	36	0	87	127	0	0	87	127	0	0	87	127
右人指２	350	0	0	0	0	0	31.512653	36	0	87	127	36	0	87	127	0	0	87	127	0	0	87	127
右人指３	350	0	0	0	0	0	6.875496	36	0	87	127	36	0	87	127	0	0	87	127	0	0	87	127
右中指１	350	0	0	0	2.588572	-2.247763	3.956103	36	0	87	127	36	0	87	127	0	0	87	127	0	0	87	127
右中指２	350	0	0	0	0.000036	-0.000109	36.669212	36	0	87	127	36	0	87	127	0	0	87	127	0	0	87	127
右中指３	350	0	0	0	0	0	10.313295	36	0	87	127	36	0	87	127	0	0	87	127	0	0	87	127
右薬指１	350	0	0	0	3.892715	-2.421918	12.52315	36	0	87	127	36	0	87	127	0	0	87	127	0	0	87	127
右薬指２	350	0	0	0	0	0	27.501896	36	0	87	127	36	0	87	127	0	0	87	127	0	0	87	127
右薬指３	350	0	0	0	0	0	5.156643	36	0	87	127	36	0	87	127	0	0	87	127	0	0	87	127
右小指１	350	0	0	0	6.136662	-4.229662	22.462242	36	0	87	127	36	0	87	127	0	0	87	127	0	0	87	127
右小指２	350	0	0	0	0	0	16.787601	36	0	87	127	36	0	87	127	0	0	87	127	0	0	87	127
右小指３	350	0	0	0	0	0	5.156643	36	0	87	127	36	0	87	127	0	0	87	127	0	0	87	127
右足ＩＫ	351	0.140084	0.880419	2.863468	-7.734097	-42.943913	1.240691	64	0	107	107	40	40	107	107	0	0	107	107	0	20	107	107
左肩	352	0	0	0	0.000001	18.334648	0	20	20	94	127	20	20	94	127	0	20	94	127	0	20	94	127
左腕	352	0	0	0	13.769839	-23.041216	28.348234	20	20	94	127	20	20	94	127	0	20	94	127	0	20	94	127
左腕捩	352	0	0	0	26.8001	-22.366028	-4.529906	20	20	94	127	20	20	94	127	0	20	94	127	0	20	94	127
左ひじ	352	0	0	0	28.762833	46.283722	12.508412	20	20	94	127	20	20	94	127	0	20	94	127	0	20	94	127
左手捩	352	0	0	0	0.077165	-0.058605	-0.001799	20	20	94	127	20	20	94	127	0	20	94	127	0	20	94	127
左手首	352	0	0	0	-0.880858	0.724555	42.378666	20	20	94	127	20	20	94	127	0	20	94	127	0	20	94	127
左足ＩＫ	353	-6.550538	0	5.759437	0	-29.005478	9.43725	64	0	74	127	64	0	74	127	0	40	74	127	0	0	74	127
右足ＩＫ	353	1.783991	0.324196	2.326598	-11.770452	-43.266716	7.553316	20	20	90	127	20	20	90	127	0	20	90	127	0	20	90	127
グルーブ	354	0	-1.65	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
上半身	355	0	0	0	0	-30.36676	0	47	0	88	127	47	0	88	127	0	0	88	127	0	0	88	127
上半身2	355	0	0	0	2.531119	5.911387	8.215875	47	0	88	127	47	0	88	127	0	0	88	127	0	0	88	127
首	355	0	0	0	0	13.178028	-4.583663	47	0	88	127	47	0	88	127	0	0	88	127	0	0	88	127
頭	355	0	0	0	0	4.583661	-0.572958	47	0	88	127	47	0	88	127	0	0	88	127	0	0	88	127
右肩	355	0	0	0	0	18.334654	0	70	0	42	127	70	0	42	127	0	0	42	127	0	0	42	127
右腕	355	0	0	0	-13.408067	11.724991	9.495176	70	0	42	127	70	0	42	127	0	0	42	127	0	0	42	127
右ひじ	355	0	0	0	0	0	0	70	0	42	127	70	0	42	127	0	0	42	127	0	0	42	127
右手捩	355	0	0	0	-0.077167	-0.058603	-0.00172	70	0	42	127	70	0	42	127	0	0	42	127	0	0	42	127
下半身	355	0	0	0	-0.432716	-48.742599	10.877687	57	0	107	107	57	0	107	107	0	0	107	107	0	0	107	107
右手首	355	0	0	0	-8.97602	5.09973	-0.400568	70	0	42	127	70	0	42	127	0	0	42	127	0	0	42	127
左足ＩＫ	356	-5.433571	0.829803	4.532168	-43.192936	-20.785618	-3.022457	64	0	107	107	64	0	107	107	0	0	107	107	0	0	107	107
右足	357	0	0	0	3.102173	27.792902	-1.379735	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右足ＩＫ	357	2.330004	0	3.130001	0	-19.480564	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
グルーブ	358	0	-1.4	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
左足ＩＫ	359	-2.041888	2.329194	5.544007	-64.855774	-15.280079	-3.40441	64	0	107	107	40	40	107	107	0	40	107	107	0	20	107	107
センター	360	1.195774	0	2.803497	0	0	0	40	40	87	87	20	20	107	107	0	40	87	87	0	20	107	107
左足ＩＫ	361	1.552566	2.078787	5.2019	-29.722895	-15.109098	-0.681822	64	0	107	107	64	0	107	107	0	0	107	107	0	20	107	107
グルーブ	362	0	-1.8	0	0	0	0	20	20	107	107	40	40	64	127	0	20	107	107	0	20	107	107
左足ＩＫ	364	4.244249	0.783178	1.527765	-2.476557	-4.577552	10.087584	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右足ＩＫ	364	2.683663	0	3.216547	0	-8.021411	0	60	0	60	127	60	0	60	127	0	0	60	127	0	0	60	127
右肩	365	0	0	0	0	0	0	26	0	49	127	26	0	49	127	0	0	49	127	0	0	49	127
右腕	365	0	0	0	-1.520434	0.983719	33.42823	26	0	49	127	26	0	49	127	0	0	49	127	0	0	49	127
右腕捩	365	0	0	0	-0.076941	-0.058876	0.00248	26	0	49	127	26	0	49	127	0	0	49	127	0	0	49	127
右ひじ	365	0	0	0	10.295984	-13.839046	-1.252825	26	0	49	127	26	0	49	127	0	0	49	127	0	0	49	127
右手首	365	0	0	0	0.12132	0.273475	10.882389	26	0	49	127	26	0	49	127	0	0	49	127	0	0	49	127
左足ＩＫ	367	5.761276	0.467992	-0.361705	-17.296886	-9.518642	-2.037122	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指０	368	0	0	0	-5.844822	-7.274663	0.55295	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指１	368	0	0	0	-11.18641	5.443448	1.591962	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指２	368	0	0	0	-9.679163	6.607776	2.244653	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指１	368	0	0	0	2.571246	-3.247802	5.696434	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指２	368	0	0	0	0	0	31.512653	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指３	368	0	0	0	0	0	6.875496	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指１	368	0	0	0	2.588572	-2.247763	3.956103	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指２	368	0	0	0	0.000036	-0.000109	36.669212	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指３	368	0	0	0	0	0	10.313295	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指１	368	0	0	0	3.892715	-2.421918	12.52315	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指２	368	0	0	0	0	0	27.501896	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指３	368	0	0	0	0	0	5.156643	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指１	368	0	0	0	6.136662	-4.229662	22.462242	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指２	368	0	0	0	0	0	16.787601	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指３	368	0	0	0	0	0	5.156643	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右足ＩＫ	368	2.683663	0	3.216547	0	-8.021411	0	64	0	60	127	64	0	60	127	0	0	60	127	0	0	60	127
上半身	369	0	0	0	0	0	-5.156619	63	0	92	127	63	0	92	127	0	0	92	127	0	0	92	127
上半身2	369	0	0	0	0	0	11.459146	63	0	92	127	63	0	92	127	0	0	92	127	0	0	92	127
首	369	0	0	0	-0.717467	3.946112	10.288522	63	0	92	127	63	0	92	127	0	0	92	127	0	0	92	127
頭	369	0	0	0	0	0	11.459151	63	0	92	127	63	0	92	127	0	0	92	127	0	0	92	127
左肩	369	0	0	0	-1.63445	9.021669	10.184285	32	0	106	127	32	0	106	127	0	0	106	127	0	0	106	127
左腕	369	0	0	0	15.989429	19.443207	-49.835815	32	0	106	127	32	0	106	127	0	0	106	127	0	0	106	127
左腕捩	369	0	0	0	-6.804546	5.258544	-0.522527	32	0	106	127	32	0	106	127	0	0	106	127	0	0	106	127
左ひじ	369	0	0	0	12.633162	17.165024	1.914303	32	0	106	127	32	0	106	127	0	0	106	127	0	0	106	127
左手捩	369	0	0	0	-10.92876	8.393901	-0.553473	32	0	106	127	32	0	106	127	0	0	106	127	0	0	106	127
左手首	369	0	0	0	-11.226272	10.8795	-1.012258	32	0	106	127	32	0	106	127	0	0	106	127	0	0	106	127
左親指０	369	0	0	0	-5.844822	7.274663	-0.55295	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左親指１	369	0	0	0	-11.18641	-5.443448	-1.591962	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左親指２	369	0	0	0	-9.679163	-6.607776	-2.244653	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左人指１	369	0	0	0	2.571246	3.247802	-5.696434	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左人指２	369	0	0	0	0	0	-31.512653	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左人指３	369	0	0	0	0	0	-6.875496	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左中指１	369	0	0	0	2.588572	2.247763	-3.956103	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左中指２	369	0	0	0	0.000036	0.000109	-36.669212	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左中指３	369	0	0	0	0	0	-10.313295	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左薬指１	369	0	0	0	3.892715	2.421918	-12.52315	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左薬指２	369	0	0	0	0	0	-27.501896	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左薬指３	369	0	0	0	0	0	-5.156643	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左小指１	369	0	0	0	6.136662	4.229662	-22.462242	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左小指２	369	0	0	0	0	0	-16.787601	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
左小指３	369	0	0	0	0	0	-5.156643	54	0	62	127	54	0	62	127	0	0	62	127	0	0	62	127
下半身	369	0	0	0	0.360184	5.144058	-3.994525	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左足	369	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右足	369	0	0	0	-1.208229	-13.382799	-4.816426	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右肩	370	0	0	0	0	4.687836	0	45	0	107	107	45	0	107	107	0	0	107	107	0	0	107	107
右腕	370	0	0	0	1.090369	4.81888	16.731281	45	0	107	107	45	0	107	107	0	0	107	107	0	0	107	107
右腕捩	370	0	0	0	1.863106	1.424733	-0.035927	45	0	107	107	45	0	107	107	0	0	107	107	0	0	107	107
右ひじ	370	0	0	0	12.271474	-16.642975	-1.801648	45	0	107	107	45	0	107	107	0	0	107	107	0	0	107	107
左足ＩＫ	370	5.81635	-0.050519	0.250687	1.56473	-2.353342	0.704729	20	20	76	127	20	20	76	127	0	20	76	127	0	20	76	127
右足ＩＫ	370	2.810579	0.502109	2.607248	-18.859541	-4.238648	1.372383	55	0	107	107	55	0	107	107	0	0	107	107	0	0	107	107
右手首	370	0	0	0	0.161511	0.415508	16.245667	45	0	107	107	45	0	107	107	0	0	107	107	0	0	107	107
右足ＩＫ	373	3.993754	2.811211	0.885942	-40.104275	32.270504	-13.592216	40	40	107	107	40	40	107	107	0	0	107	107	0	20	107	107
センター	375	6.161231	0	0.052344	0	0	0	40	40	87	127	20	20	107	107	0	40	87	87	0	20	107	107
左肩	376	0	0	0	-13.178026	11.459149	-0.000001	38	0	107	107	38	0	107	107	0	0	107	107	0	0	107	107
左腕	376	0	0	0	-9.199991	20.335773	-12.484208	38	0	107	107	38	0	107	107	0	0	107	107	0	0	107	107
左腕捩	376	0	0	0	0.076945	-0.058874	0.00232	38	0	107	107	38	0	107	107	0	0	107	107	0	0	107	107
左ひじ	376	0	0	0	36.508961	77.072655	29.439066	38	0	107	107	38	0	107	107	0	0	107	107	0	0	107	107
左手捩	376	0	0	0	-25.127268	20.631052	-4.047239	38	0	107	107	38	0	107	107	0	0	107	107	0	0	107	107
左手首	376	0	0	0	-8.087956	14.459927	-26.110456	38	0	107	107	38	0	107	107	0	0	107	107	0	0	107	107
右肩	376	0	0	0	0	10.313237	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右腕	376	0	0	0	4.654639	9.562273	27.198769	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右腕捩	376	0	0	0	4.096329	3.133958	-0.017882	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右ひじ	376	0	0	0	14.603421	-20.063818	-2.596983	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右手捩	376	0	0	0	-0.077167	-0.058603	-0.00172	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右足	376	0	0	0	-0.470924	4.599366	-2.296536	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左足ＩＫ	376	6.311195	0.514169	-0.501462	-19.924185	28.876078	6.686377	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右足ＩＫ	376	5.033534	4.499999	0.498759	-60.733555	38.96114	0.000017	40	40	64	127	40	40	64	127	0	0	64	127	0	20	64	127
右手首	376	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指０	377	0	0	0	-3.050324	-5.366192	9.115937	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指１	377	0	0	0	-10.281697	9.180662	-0.827708	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指２	377	0	0	0	-5.486181	1.654765	-0.079288	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指１	377	0	0	0	-2.511176	1.369312	26.326519	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指２	377	0	0	0	-0.555449	1.518725	40.11908	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指３	377	0	0	0	-0.138485	-0.633626	29.233007	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指１	377	0	0	0	0.908036	-0.82303	33.225246	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指２	377	0	0	0	-0.222836	0.463199	45.264706	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指３	377	0	0	0	-0.222087	0.55937	29.228859	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指１	377	0	0	0	-0.07648	1.198784	22.937159	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指２	377	0	0	0	-0.469789	0.953187	53.292908	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指３	377	0	0	0	-0.23663	0.550465	30.94932	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指１	377	0	0	0	3.620957	-1.691658	17.74732	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指２	377	0	0	0	-0.144793	1.685013	40.713123	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指３	377	0	0	0	-0.377706	0.328692	55.01115	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
グルーブ	377	0	-0.05	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
上半身	378	0	0	0	0	32.085629	0	60	0	105	127	60	0	105	127	0	0	105	127	0	0	105	127
上半身2	378	0	0	0	0	-17.18873	0	60	0	105	127	60	0	105	127	0	0	105	127	0	0	105	127
首	378	0	0	0	0	-9.167322	4.583662	60	0	105	127	60	0	105	127	0	0	105	127	0	0	105	127
頭	378	0	0	0	0	0	3.437746	60	0	105	127	60	0	105	127	0	0	105	127	0	0	105	127
右足ＩＫ	379	3.205223	2.675	-0.61125	-31.702152	53.615368	-4.980671	38	0	107	107	38	0	107	107	0	0	107	107	0	0	107	107
左肩	380	0	0	0	-17.320196	9.015926	0.227469	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕	380	0	0	0	3.256719	31.920681	1.281581	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左ひじ	380	0	0	0	34.311176	63.973881	21.825861	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手捩	380	0	0	0	-20.051165	15.95232	-2.368592	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手首	380	0	0	0	-7.432243	11.086964	-16.578873	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
下半身	380	0	0	0	0.652849	61.290535	-2.789466	20	20	52	127	20	20	52	127	0	20	52	127	0	20	52	127
左足	380	0	0	0	2.030647	-21.060062	-7.585713	20	20	75	127	20	20	75	127	0	20	75	127	0	20	75	127
